amount,createdAt,id,outcome,staker,dao,proposal,network
180000000000000000000,1568598415,0xdac7a75998ef1f00fd666a51999369bfa9270a37da92ac62e99e452b160e881b,Pass,0x24597c5c68687e816ffc0c69e064cb70bb62a9cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x04659cd040dd3060cbb89cce0e9af4b6c14165a3ef18f5322efd95d201c2c1ef,mainnet
10000000000000000000,1565127183,0xdb03c1246824594082a4bf21e8e2436621a2323e9c1ee4b8342f6778c2419440,Pass,0x0084fb1d84f2359cafd00f92b901c121521d6809,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x7fd26b2118068bd2e38e62d0b833fe49962db9e2ebaa62665586342b7b46da41,mainnet
100000000000000000000,1581286626,0xdb05cd7f954e73edcd10ade54b3361df21d2c27e22addedbb9a7037bef02a6b5,Fail,0xbf304ecfbfb2e68d088a88d5884dd30c144c9915,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x2a9fdc372b44cb7c42f970592410cdf7ba7c6f971c0afb8a4d6ac080852bfd32,mainnet
400000000000000000000,1561686795,0xdb24004fe32b831f12c6e91adb16bb3158fcd91dcd9041b4864aa5d63f8727a9,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x7cdccb31fa59ffc57bb296bd19a6df8b2b7074030ff373066fe92d77078f8dd8,mainnet
100000000000000000000,1574812859,0xdb83a0fa494e28821790f3c50b2b2829dc8ae976e117c31cdcb58e51b52ba4a0,Pass,0x24597c5c68687e816ffc0c69e064cb70bb62a9cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x53b5f4c4c7994bc35bc9f2c511550d6a43051a2198205a0802813fa711279fdc,mainnet
80000000000000000000,1562138813,0xdbe54b42d0a4ed53e1767b1fd54ad65af6c1678f0b76adacfef6ca0f06e6dc2e,Pass,0xd3cc03c1d1e9d46f28aebc4ba26c5990c7ffbc3e,0x6bee9b81e434f7afce72a43a4016719315069539,0x8ec8002753eb2d6a78f0903955480c5f604155b006025d69b3c9b4a0a3700881,mainnet
20000000000000000000000,1563143277,0xdbe6dbde52d330b008a784fded422ef218eb1e67022c244969ee847fc9d23118,Fail,0xe858a4bf603995a9156edbd25ff06269d997839e,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb92d2df99a47244c07a9d7ef73530c273f1d65230dbff9e95873d82c0314534e,mainnet
1000000000000000000,1565058276,0xdbee7fe5225d398de9c0816a481e8a3d4e6255c8b500af00e243e844359d9b9c,Pass,0x3e9976d5ba86a78d6e5c25bc2f309049676c0798,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,0x3b958e4de16d1a109f11a8406845f65d1308286dc7f3f2f8c6cd8c8c51880416,mainnet
400000000000000000000,1583014514,0xdbf8363d763108e6e5f1788e68d4abf37227e567384cdd9dac50562c1bcc9073,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x0ec16625c902a6119816abd8e8445998089175382e336b8a14c4dec7383892bf,mainnet
1000000000000000000000,1569906939,0xdc207965ed4ffdce0c15374aac72feea55e5aeb126edacc7a963f614d216efec,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x519b70055af55a007110b4ff99b0ea33071c720a,0xa926664aaec8c6fd645642439059b31814b48ed449a6d94d2f5609c8235705c0,mainnet
175000000000000000000,1559594925,0xdc4d904d964d42aa995f350683e7d08f0ab87546cc1e50840507bdc73b82bfe2,Fail,0x7f2a1ef39ea0d470b5669ce105a13c5b3bd8cd31,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x335a462c458fa06fa6d400cfdb3ebd309e3800e6014df1e6d4ba52673c3c4e81,mainnet
500000000000000000000,1601294109,0xdc57747f9797b8cd8a933d05dd797dc5ba02d68988e6c2bc1f81d7766862a676,Pass,0xb435871b0959561226b4d903b1abf79528177e81,0x519b70055af55a007110b4ff99b0ea33071c720a,0x1dc5b19b0ce259553c574a0b0e4af1c5ae9bea0d756efdfbd3aab4afb2b71afd,mainnet
417000000000000000000,1562691776,0xdc5c668c67bafa1c5ec4eeabfa23718fd1a2d3da382879f6fd2155f01d2f8f5f,Pass,0xed19985480bd43852edb2e7e0d397b38e9273f48,0x6bee9b81e434f7afce72a43a4016719315069539,0x81e2c98b22b4f9be9deeb4be352b8fdb10dc444f0ca369bbc7dbefd22e914d1b,mainnet
800000000000000000000,1556900707,0xdc7684e5cb0ffd85df89c1cffcad31e584fd0633894fa1e2ac6e1fe444b01af7,Pass,0x00fcaf8c715f4e8b4710a73fdcf9e729972612e3,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x79410dae1c07dc14b51062642942518b2205c3a580faf2dd3507763b3b8959e9,mainnet
100000000000000000000,1565215929,0xdc7bc7c7b06d1602020033e923d6b03a26f22978f0594dcc78556adb09ecb629,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x0b93ba560283350d4216f29dc57e15df38d0eace,0x01d2b5d939e9f585a6c7a422f44b2d11ae6050f574267d46a4dd638c22ede7af,mainnet
1000000000000000000000,1571073214,0xdc7ec18effb442251efccb3151a9e3567230eeb8882761f4eb5557fef14d4f00,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x61b16b5732b964732dd2fd5fdb357e592a26069240aab062a1e12772b37255af,mainnet
10000000000000000000,1579093468,0xdcd82266fabcb7d914bc17342a72ebb66a4fa122b794080df4d73c702315c970,Fail,0xc8fefc31346c4b08d8c0a69c6e9c3be9e886b396,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x371d23d550fbac2d3b748751a532c63cd24dd56251f8fc82d2919c8615b4293b,mainnet
450000000000000000000,1560596643,0xdd224f6d2050fb513b6d5eced4af63e2670e56ff741139d974f9f4683a7ccd1c,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x1462b321b81f3580f310aba2957c243d44d8abf967488004c0c8dc7b31672c5c,mainnet
500000000000000000000,1557350161,0xdd61cadd225298e4034e2203d61448aed7822421bcd8425546ec7a904726b3b1,Pass,0x8f839c0cd16f4dbed862c1c639b6634498feded0,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x7ef30c2059ddcf725dbe3064fcdf3c5fa8ab60a059f5a09ef77ac6bb20f82cab,mainnet
160000000000000000000,1586831038,0xdd8fe1026515de01f938f11dc3bb48fb89f823f5ac48c363dbbcf8710ffde72e,Pass,0xd67dfceab6587e655322b804547b9b450b2f78ac,0x44d55a8492a90640dc6af013657eaf1ac5bc9548,0x7cb904fb2e2942122e28be1fbebf40b2653f8c2ac51630a37e739c8631389e7c,mainnet
1500000000000000000000,1600662263,0xdd9b95caf701053cfc1dfcc9c6646b55108513576de1bb2cdbe81dd98d1699ce,Pass,0xb33b9fba681653fe263b31a95766d83d18c2128d,0x519b70055af55a007110b4ff99b0ea33071c720a,0x9cc7b0dcf4a57987e6e2a526dc020942572214c3cc9bfd0db24b75f4fb38e9d5,mainnet
100000000000000000000,1575834202,0xddb87dcfcac41745cb25e670686526b18464c3d742430a8b8f609149441501a0,Pass,0x4171160db0e7e2c75a4973b7523b437c010dd9d4,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x01ecc9ba59021ca472c743685ece4df84331361c6f42de8d7d17d8e581dfdd1c,mainnet
2000000000000000000000,1569779777,0xddba7e1ab9ab32e4ca2a287ae680ee65108819282b7ec2195f9f925a326b19b4,Pass,0xb0e83c2d71a991017e0116d58c5765abc57384af,0x519b70055af55a007110b4ff99b0ea33071c720a,0xd7f2b668629f97684eec9f7eabd292fa21048a62b58fea0eaf50a824249a3a0c,mainnet
600000000000000000000,1573221949,0xde0bd147eb85c0eb965364f3f11a27068528851a5cd8c11d974be296180ee60a,Pass,0xce7298e5ef1ae8af0573edc2ebd03ab0f837e214,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x81560f93906a132d203decd35905217991f380081f485782a83249c87650c07e,mainnet
300000000000000000000,1590082551,0xde0e63ed634de53a0b7b48f11427f2080783187aa41cc70133c6c1791d66e5af,Pass,0x3d5fb2963739974207f4829d37795803d543f05a,0x519b70055af55a007110b4ff99b0ea33071c720a,0x5a58dc24756514ef6c512ca97e0af0def8430860bbd0ec7356887bb93d07d3be,mainnet
400000000000000000000,1582164847,0xde1f864ccbf225887da6cb74922b116dcb3efaa646fd863f97f37f294388ee49,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0xac79e820a65aa67cda336a8329b143eb0251f76b87d0c78c9e2daf7ec4c21140,mainnet
61000000000000000000,1571786865,0xde1fef8a5fb3a26d9aa1e7adbf359d71162b25874fb9540aa96be6f70d32b6eb,Fail,0x144c4e5027b69f7798b2b162d924bcae5c149f15,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x18c58545c9437e10ed6d2282b11222415ff670fc0ac0e1735cd3f4513d398734,mainnet
100000000000000000000,1563867234,0xde2924ca1a0a6393cdf6ae83359c96bd4ada938ac704ccec5af11e7498d7c61f,Fail,0x379383e2d3ab8ce362cffbdd6f13d81213475786,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd9041ce8de0ffa0b2897ec6c3b15f204bea8006b4a9ab00ce99ed0cd7ce8d2c7,mainnet
50000000000000000000,1556119556,0xde84ef5470dc1d94b2192f4a5c86517fccc5f702976a9b27fd23a88165aa57a6,Pass,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xee1d116e5dadc21ec9aef3dd171260e5a219ec2c26834ca6ad368c6ee992c344,mainnet
312000000000000000000,1564449072,0xde9f9992ac560d5ca9f1f7698abf9ea95b8120ce35f2f3b07bdf5669a1f76ab7,Pass,0xb1b7586656116d546033e3baff69bfcd6592225e,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x173ecfe3abecd9fdbda7859117355fa7520716a117ba5d24ccdcc8e6c15c78da,mainnet
600000000000000000000,1575627354,0xdeae9affac5cbb2c9c3ef269478b37a65b43057562e653fd06ac5e16a44f204e,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x7f93f316001f4cc13e5ff2dfdc7bf36667c0e155fe0a22f1119a207cfe821f11,mainnet
1000000000000000000000,1580317137,0xdecc775d314210d4ea5d3384e558ab088eba7469a3b1ae79d6cb2a4e09c74853,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x440583455bcd85ab2bd429c015d3aabcae135f0a,0x8bd45977c3b01db5e35c881766dc1c79e32774ce2416560ce287d21e2736fe28,mainnet
300000000000000000000,1555823774,0xdee1b5cb7e444b4a247c33a6ae7a31b4833dae47213976eb34f5b0df68b79407,Pass,0x7b2e78d4dfaaba045a167a70da285e30e8fca196,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x53c27f36883828a38bcb786b5cde3ea5d18c3f6985793acb81c12d0c0cfdf981,mainnet
3000000000000000000,1597877896,0xdeefd3d237b35348ebe03dbaba8b3975c9cbfeee557caa0a6f1734d4cf75087e,Pass,0xb1b7586656116d546033e3baff69bfcd6592225e,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0xf87bc3f1bd6543129ace3d83924fe74784ca4eaa0b9dff426a77451791d05e77,mainnet
300000000000000000000,1555941936,0xdef7f46822afd2ab68e7d9b648cc8af4a02aac72539feb74abed99286ec50168,Pass,0xb1b7586656116d546033e3baff69bfcd6592225e,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xca25582de4148b1c960d3d32fd96a1b017b9c3757c8165e2343a54c5b8425329,mainnet
800000000000000000000,1571476431,0xdf0fee6c242e49fe86ac9c335fef3d39b21f1c696893bcaad6f9087ff375f5f4,Fail,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x47d16bab9af5551f9ac10b13e32726ceefe6c01152a9b9da01626172d9afda2e,mainnet
2300000000000000000000,1570047427,0xdf13edceafd1840873054e22dc180309c05036492b61630dfd46a3fe21a8ae09,Pass,0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x510b945aa11c67387a8aca461415ecc089610f0aafdf4ea515f3ade3f4dc0191,mainnet
1000000000000000000,1562707907,0xdf1f5ae56b53e7c86813815bca1ba1c7b601e4789e67273a0c1fef7ad98aca15,Pass,0xb1b7586656116d546033e3baff69bfcd6592225e,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,0xdcf901bfbc5c48ef6e2a5d10701a30398e42f38b399938578a73d3e20956d709,mainnet
104000000000000000000,1561829937,0xdf2b40d13dc97f4b305e9fe9e233bae0461ff5d9709eceff8bdfbc66587cbad8,Fail,0x5d1cc0299de069514d2affb27d7035aa68e2d514,0x6bee9b81e434f7afce72a43a4016719315069539,0xf87999d18edbe5b1d7e04080772290133c235d9b0626bbf80dbdcf6f9d990c68,mainnet
1500000000000000000000,1589351666,0xdf2b8847be37f078cfb0a029d30835872b13fce388620279f9b982a2e7d35a6e,Pass,0x583acc79585d3cb195ea8125f6f80ad459b46313,0x519b70055af55a007110b4ff99b0ea33071c720a,0x6c1a1a34414c84d01d6b9e2e6479230d8f82cf441df76e3addf5fcef7740c08a,mainnet
260000000000000000000,1562825665,0xdf3c086ba496151599fc58ea94865ea79af6d3c1c23598eebe3ad5ad4d587e0d,Pass,0x6ac0a885ed84f4a2d062c60fb7daaf504fc8c47f,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x3f408a4f2c742333508bbf4077715cc300ecae08ee9b6ee40db6a0b3e7362c50,mainnet
1000000000000000000,1579092457,0xdf8f9a6fb950b8a0e793653cfe950cea49f844f7a735eccd3e8fd1ffe8dea20f,Fail,0xc8fefc31346c4b08d8c0a69c6e9c3be9e886b396,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x371d23d550fbac2d3b748751a532c63cd24dd56251f8fc82d2919c8615b4293b,mainnet
500000000000000000000,1556528170,0xdfc8161e87237f7bc89683a6e5b396cd95fc9205ef327a86bbd30698caaf2b4c,Pass,0x7539a96097e5214da7336be510cddd415339949e,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd857da143ce512848cde950646a18a3487ccd3ec12eb6b64afe5532f53fa84a2,mainnet
1000000000000000000,1556601351,0xdfcde0a1f301dd593789048151fa3e93ef68410c3a42a5f8762bc01560484623,Pass,0x73db6408abbea97c5db8a2234c4027c315094936,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9a162c206483f54333c8af72c0bd3f95af2a9497df45daab394c921e346137ca,mainnet
1000000000000000000,1556568893,0xdfd65a5a10850a2c26ed905035f4dd4a59db60673b2d17d7e53d448cab04fb14,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x9a162c206483f54333c8af72c0bd3f95af2a9497df45daab394c921e346137ca,mainnet
200000000000000000000,1590299932,0xdfd8205301edd6f55149c844174138123240737b13f76cf02113f7d1d3ce54e0,Pass,0x6de3a8b94f89bac11099139979f61567ed33687a,0xe56b4d8d42b1c9ea7dda8a6950e3699755943de7,0x051c5f54ce418d97c0a82fc946e503c7ecd03afbc49a0215bbba38f5ab093fc9,mainnet
2000000000000000000,1602519617,0xdfe0a1e4dd512053bc80258b1a582bc7c054509e2f64312a4ec5f84017b5eb25,Pass,0xb1b7586656116d546033e3baff69bfcd6592225e,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0x63def822c1e75e9223e9f2d18ac7f42395261e3dc7310ececc16195238ffca50,mainnet
5000000000000000000000,1565595051,0xdfe95e10bde511d5333df6545e1c30b10ccb4e76a72303f46341cbd838c1c425,Fail,0xb0e83c2d71a991017e0116d58c5765abc57384af,0x519b70055af55a007110b4ff99b0ea33071c720a,0xae9a111f0089cf0b80ad77c38ea37bc8f77805011f54685506bf9aa591e8c42f,mainnet
1500000000000000000000,1594244463,0xe022216ef41c866d247fcdf9446dbbc7e6c300b5d682e352dfc8c48b68cdeed8,Pass,0x583acc79585d3cb195ea8125f6f80ad459b46313,0x519b70055af55a007110b4ff99b0ea33071c720a,0x484f294295c915282d5761ea2e8a872064ed252c773003984749b502d51dc4d7,mainnet
20000000000000000000,1596135216,0xe02393f29bade3a48ea7bf23148c53613f9f62bd9c397565a951a5ef69018085,Pass,0x5db06acd673531218b10430ba6de9b69913ad545,0x15344ecdc2c4edfcb092e284d93c20f0529fd8a6,0x18088b93b229569a4760eaebabaddb9e04befcc4e228a41a6e0a0fc83c2f4718,mainnet
800000000000000000000,1574722333,0xe03d461620515e16d8efe4170c094522f1043b9383239568a10b0caae3ab1985,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x0b93ba560283350d4216f29dc57e15df38d0eace,0x974aa50293be7e26c765cd47ac53b3afda3bb8b5955cdfc9eded1a884ea2936b,mainnet
1000000000000000000000,1573208002,0xe0d329234e1b5e99bb915ffd444127d7adac8be3678b6b0d6ad02f204df24f53,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x53f65fc35748e394241b39f8506cceabb2bc3d67367ee70f35b0cac9b94bb627,mainnet
500000000000000000000,1581068351,0xe0d54b00a8a770aedd05d8c23db9cc090737c78d79de10a9a93cef3bdf65c081,Pass,0xced2d002d5c2e5a3ef2c3aae00c671a1d2b225a6,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x6b9a3908d9e60e2390d0d2a38dcd8b738f23143b09aaa97485ecd1808912e29f,mainnet
151000000000000000000,1554994021,0xe0ec5e2d23fc4f53efeeafe72ccffff32688dfbc6a31ef9bc2351196b3eda6ce,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xaebc8d96eb20025fe429bdcea60edaac8febe1d6503a3f4e2cada2cb2afbaf33,mainnet
1000000000000000000,1589836039,0xe107e7f46617e15de9252e1c7477939a98c6610e7b13689140d8502ad4719148,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0x52ec845f05b0d3ee7224f333be69d7929a1471bf,0x320eaa3636605a5a9e1c4fb5530a600233699d3e5cc3493db54161b78f295918,mainnet
300000000000000000000,1603109382,0xe123390c171e415949221c31a5c083bcb635f47c906a628f7af3ae5fe3b906e0,Pass,0xa7d862394234c3480a1f3f278fa710e1a0d2d728,0x519b70055af55a007110b4ff99b0ea33071c720a,0xe62c5c586a39db64a8d0c687f3abb7dd2940f0c13d92d840cb62282e6a41825f,mainnet
186000000000000000000,1554993542,0xe13f947a7c30e1b81be39f661c17eb06ab5d994b2550f644a1a3470d8ba2d8fc,Pass,0x5928675ad8f2a5ec995d4787829892cb6df4a65b,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x400abdb07857a37407269003d24b3b6cdb47d2065d556a0ed01fca96c918d662,mainnet
100000000000000000000,1554982450,0xe16af5d451fa11a3682771d31289d593470a40e67c790600a915db0ecb46ea71,Fail,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xf038967ac6e37121f54d5d4168df9d717282d63fac3f01f4c7e4b216268dfe6a,mainnet
300000000000000000000,1571485139,0xe1747cba43c54fd2aeb07f3d77e7fa5c1afae275513985b3d3e8a1e2f97bb33c,Fail,0x95fd1628e15e4ead16e4f85cc1e4e8c58d8bc34c,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x47d16bab9af5551f9ac10b13e32726ceefe6c01152a9b9da01626172d9afda2e,mainnet
200000000000000000000,1571331799,0xe19a523b20d8835c8095a83e8e18b487ee9b24d907f18bc30d6ffd09b6bb3a82,Fail,0x24597c5c68687e816ffc0c69e064cb70bb62a9cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x47d16bab9af5551f9ac10b13e32726ceefe6c01152a9b9da01626172d9afda2e,mainnet
10000000000000000000,1560812881,0xe1a8615c657ab09f7743eab26eb93873acab3a092229697cf51c1ec583e0180d,Pass,0xb1b7586656116d546033e3baff69bfcd6592225e,0xbe1a98d3452f6da6e0984589e545d4fc25af7526,0x51aa9dc6139fa36c2245d6d3e067b290c2045d18d82d145046c316bd23cbe23f,mainnet
1200000000000000000000,1590729685,0xe1b40b32384ce0f7a6a407ccec7e7056b838c5efd736f1e04ea60d2b9070af0e,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x519b70055af55a007110b4ff99b0ea33071c720a,0xbfa24eb688191216f05125bdc2d07d762903217c005c05fcfb8cb1e6047ef7fb,mainnet
1000000000000000000000,1584220736,0xe1ccdd7bfa69d8a19ba02ba3f91f1c0af98dbac6bb9275e4ff6b0c9a675d855d,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x519b70055af55a007110b4ff99b0ea33071c720a,0x4075ab5875b0bac7394929f6f7dd3e3a2f57a3c4f59537c1b5948d9db9a69a53,mainnet
60000000000000000000,1556014316,0xe1d4bfd6e5dd9da2f8ecc070cee158af1b58bda9a6774e610cda081c169cbbf1,Pass,0xebec8c75c489ab7fab3e20ea556a2cf7e0da9b4b,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xee1d116e5dadc21ec9aef3dd171260e5a219ec2c26834ca6ad368c6ee992c344,mainnet
300000000000000000000,1566574813,0xe1dcc565254c222b810451deffa895816bd3d3e22aa6d85b603adb666b753b74,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xf53d825881795b16360765105ff949468415942a6fc2bd2f55e0880be03fd741,mainnet
151000000000000000000,1564510989,0xe1ea8128e3e493ea7905adda3df85ee196672df31653378a234bba9835db13b2,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0x61151f7ef32c920794ed89b2545f1672266d6420,0xb522de6f2b58142b93ae3627312e7c4f8a018f0c7154f4faa3c2db25c60c4321,mainnet
5000000000000000000,1562760751,0xe1f990e1931b625ef9783239d1677011cd0e0fada32c685c282137f3c6e90411,Pass,0xb64850fe701fb64667b6cc762aa2c12f2e02193c,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd78f93b641358318752316bb051c4d234670dd06fb80d0ae1111c374251d31f1,mainnet
60000000000000000000,1593120312,0xe2196e2df1b9781429b9337e5eab8ab873ca23bc6bb1a24235edbc8bc9121bd8,Pass,0x84443f61efc60d10da9f9a2398980cd5748394bb,0x519b70055af55a007110b4ff99b0ea33071c720a,0x58686c77e5ea9eb51b51222571fcb170a52817da7f811889a7425e077d8edd34,mainnet
151000000000000000000,1565984846,0xe233447cafecb97dc68643040a43a7b9c014b1b41282080e41c6def3ecfa4148,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0xe8e1d0f1783b22ff409deb14fa5acc9cce2a3d15,0xfde98f23cedde1d0b51bcdafec61d54763ad9a013b06f5b3a49a718a6131cbb2,mainnet
200000000000000000000,1575396831,0xe2a0e5f3fa42909e947ae5841ea0212287890856060e7c5daa94073772ccfb5e,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0x5c34e379b3d8dfa0765cdcb0673283159c6d712b34223636e660486095820609,mainnet
300000000000000000000,1587402617,0xe2aed6a9543f2a683cf0d42b794a7992a7a97afa5f0fd6be2bd8ac7188bcb466,Pass,0xa15ca74e65bf72730811abf95163e89ad9b9dff6,0xafdd1eb2511cd891acf2bff82dabf47e0c914d24,0x8fce33d02b49ce367b51d7d6f30632e3f299fce5b5786e3bf617596338f4a2c9,mainnet
251000000000000000000,1575679525,0xe2bb9e0906c4ec251ea5364b0739255c789580561b301db6cea8650ce31558fb,Pass,0x06044b5359d8df7886366c22c61c7ecd29becac7,0x2b8c70fffda7f3d7667f7cfede1429313886329c,0xe1bd2921e14bd9650ab8b2251aff45ae01964cb564b54bd197a1b10ccb3861fa,mainnet
2000000000000000000000,1574675515,0xe2d8b79ed287f550fe1dfd83db8feb4ea7e0b44894d54e38d4dc7e2a97eb0ddf,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xd6111ccc5d8e8a5c0df353c35bcb19ef9851707f3a3cc04a13f963eecdff16c1,mainnet
1000000000000000000000,1587929035,0xe2ddabeea167a1432110ff1c037cc9d456db1c84908f548104578a1b4da8bc16,Pass,0x774d556f7c2cae79f28a35b8e1f57371df8b8bca,0x519b70055af55a007110b4ff99b0ea33071c720a,0x732e6ec72eaf45f2ce5913e3f245fe3898790e1b231c940684c8971670e52933,mainnet
600000000000000000000,1564135304,0xe2f4eb773331e730c9089590eff312a5bbf46515c7ee01c12affc58a7527cc42,Pass,0x0f07d407ac41d6dbb2cf237b0704c0ab5b9b8754,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x8fc22c35744b016cc2cf6dd253e7976b83b7ce604091efc6bb031dc8726dd094,mainnet
20000000000000000000,1581798910,0xe335560c7b86f632a238754fcc76408d186e3cd7deed386063508823afb51979,Pass,0x9a94ac82b17e67f7dff81912de68eb74ca20e6c3,0x8990e11b69403ea53ef2b32434bbd7dbf84b5234,0xfc638e0c3f88e5d553aa420f01a96e5370eb1ab92412f16e306c58e5602822ee,mainnet
200000000000000000000,1577754163,0xe34ca54b4e7a0b3b8a6b44f7ef98c40d65eb39dff0cf74300969a74d91bbce15,Fail,0xad7575aefd4d64520c3269fd24eae1b0e13dbe7b,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0x6b93b26aa078f932e685e7f187cd95b530bc3008e052c274c5f6e914972bb30c,mainnet
250000000000000000000,1588064871,0xe381e22c1a416a6b7e804d37221cc93a6e85a6ba0a85b66ae0f112353ae9190e,Pass,0xb64850fe701fb64667b6cc762aa2c12f2e02193c,0xee7fa430a7e513d3df962ed0c0e285bc6f87fc24,0xf496b3372a6e355c93a89a241afe638434b92c26bafd29d05b16ed7a8bcf9c74,mainnet
1000000000000000000,1587989153,0xe39d60109937eff648db8b23e59b711794775c47e3a96ae172f1eaa996864b0b,Pass,0x4699a2107d634c35a6317eb659d55306755d7e9d,0xee7fa430a7e513d3df962ed0c0e285bc6f87fc24,0x53fd25a5c6605111eefbba877051e53881ae17b239045fb447d9e2325db3d64e,mainnet
151000000000000000000,1554994637,0xe3c70e4c28bc130fd10af0a10274babca3674c9395537f7a7a97ce8754a48fab,Pass,0xc4d9d1a93068d311ab18e988244123430eb4f1cd,0x294f999356ed03347c7a23bcbcf8d33fa41dc830,0xdc67e00f7bf1cb385bdb98cbf7a5c4e021ea36ea495d966c5dc5d6f74da5b04b,mainnet
2000000000000000000000,1594581075,0xe3d52f26969ef1171cb18863e9291e4c9b159aa413414cc45a45007a566779d1,Fail,0xb435871b0959561226b4d903b1abf79528177e81,0x519b70055af55a007110b4ff99b0ea33071c720a,0x065138adc0003b9bab76f90a46fbfd381153b6352aa3a7fe82584f4659c77a19,mainnet
1500000000000000000000,1600466441,0xe3df3b426ca7a3fd50b32589206945b6701cc758ff603a5aceb6f751550bc703,Pass,0xb435871b0959561226b4d903b1abf79528177e81,0x519b70055af55a007110b4ff99b0ea33071c720a,0xb98637eccf171eee3a3887e5a29c67d041c3b665cf5fa97df127d06b6dd8c62b,mainnet
