createdAt,id,memberAddress,molochAddress,uintVote,proposalAddress,network
1592497067,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88-vote-125,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-125,mainnet
1567974343,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88-vote-99,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-99,mainnet
1592495558,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-126,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-126,mainnet
1554284112,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-24,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-24,mainnet
1554284129,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-25,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-25,mainnet
1554719883,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-26,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-26,mainnet
1554717923,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-27,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-27,mainnet
1557741292,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-35,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-35,mainnet
1557741364,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-36,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-36,mainnet
1557741364,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-37,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-37,mainnet
1557741364,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-38,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-38,mainnet
1557741538,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-39,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-39,mainnet
1557741592,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-40,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-40,mainnet
1557741692,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-41,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-41,mainnet
1557741713,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-42,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-42,mainnet
1557741768,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-43,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-43,mainnet
1557741768,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-44,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-44,mainnet
1557741787,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-45,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-45,mainnet
1557741244,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-46,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-46,mainnet
1557741787,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-47,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-47,mainnet
1557741807,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-48,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-48,mainnet
1557742204,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-49,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-49,mainnet
1557941359,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-51,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-51,mainnet
1558688217,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-52,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-52,mainnet
1558688217,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-53,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-53,mainnet
1558688220,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-54,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-54,mainnet
1558688217,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-55,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-55,mainnet
1559064275,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-56,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-56,mainnet
1559482668,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-57,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-57,mainnet
1559483072,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-58,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-58,mainnet
1559483107,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-59,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-59,mainnet
1559633742,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-60,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-60,mainnet
1563905828,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-77,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-77,mainnet
1563712664,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-78,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-78,mainnet
1563907150,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-79,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-79,mainnet
1563712559,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-80,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-80,mainnet
1563907150,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-81,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-81,mainnet
1563907150,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-82,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-82,mainnet
1563809679,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x89e12f054526b985188b946063ddc874a62fed45-vote-83,0x89e12f054526b985188b946063ddc874a62fed45,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-83,mainnet
1564745589,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x8b00191a7a3349ceffe90d2414fe0833fde0368e-vote-84,0x8b00191a7a3349ceffe90d2414fe0833fde0368e,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-84,mainnet
1569433087,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-100,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-100,mainnet
1572416760,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-102,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-102,mainnet
1578426317,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-108,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-108,mainnet
1579124271,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-109,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-109,mainnet
1578889549,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-110,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-110,mainnet
1579226836,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-112,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-112,mainnet
1580610550,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-114,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-114,mainnet
1582835647,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-117,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-117,mainnet
1583178069,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-118,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-118,mainnet
1588103701,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-119,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-119,mainnet
1590798581,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-122,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-122,mainnet
1592853597,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-124,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-124,mainnet
1595949716,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-128,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-128,mainnet
1557945564,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-36,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-36,mainnet
1557945987,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-37,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-37,mainnet
1557945975,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-38,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-38,mainnet
1557945926,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-39,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-39,mainnet
1557945921,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-40,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-40,mainnet
1557945921,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-41,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-41,mainnet
1557945863,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-42,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-42,mainnet
1557945765,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-43,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-43,mainnet
1557945765,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-44,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-44,mainnet
1557945837,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-45,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-45,mainnet
1557945720,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-46,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-46,mainnet
1557945711,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-49,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-49,mainnet
1557945667,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-50,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-50,mainnet
1558378238,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-52,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-52,mainnet
1559338151,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-56,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-56,mainnet
1560381003,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-65,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-65,mainnet
1560380957,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-71,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-71,mainnet
1562711507,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-72,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-72,mainnet
1562706540,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-73,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-73,mainnet
1562706589,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-74,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-74,mainnet
1563810885,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-77,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-77,mainnet
1563811013,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-78,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-78,mainnet
1563810943,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1-vote-79,0x965fdb32e3fcdc6dc323464a42a9615e6a5464d1,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,2,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-proposal-79,mainnet
